track_id,track_name,artist_id,artist_name,Album ID,artist_genres,explicit,duration,key,mode,time_signature
4giIdAr7Plyu5LQzBOR4FP,All Night Long (All Night),3gMaNLQm7D9MornNILzdSl,Lionel Richie,3oCmLDbxXc1SDZIkwGo0x5,['soft rock'],False,4:20,C♯/D♭,Major,4
1db0gbTSKdRQum8VlbNkiO,Say Say Say,4STHEaNw4mPZ2tzheohgXB,Paul McCartney And Michael Jackson,6zlKkX99NhLW8IRy77bYmb,"['classic rock', 'mellow gold', 'rock', 'soft rock']",False,3:55,A♯/B♭,Minor,4
0GTK6TesV108Jj5D3MHsYb,Owner Of A Lonely Heart,7AC976RDJzL2asmZuz7qil,Yes,6nNlTIiFd3J06W0rJiiwlz,"['album rock', 'art rock', 'classic rock', 'hard rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",False,4:28,G,Major,4
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon,6kz53iCdBSqhQCZ21CoLcc,Culture Club,51NPMfa9QfxsYtqzcB2VfY,"['new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",False,4:12,A♯/B♭,Major,4
7N3PAbqfTjSEU1edb2tY8j,Jump,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,3REUXdj5OPKhuDTrTtCBU0,"['album rock', 'classic rock', 'hard rock', 'rock']",False,4:01,C,Major,4
6W2VbtvMrDXm5vYeB7amkO,Footloose,3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,3uN87hwClF0hult2cxMbAW,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",False,3:40,A,Major,4
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take A Look At Me Now),4lxfqrEsLX6N1N4OCSkILp,Phil Collins,7yZHLfxqiGPbSQLrVJljah,"['rock drums', 'soft rock']",False,3:26,C♯/D♭,Major,4
0mHyWYXmmCB9iQyK18m3FQ,Hello,3gMaNLQm7D9MornNILzdSl,Lionel Richie,3alZBOvPaK3hgMEEymw4Yr,['soft rock'],False,4:11,A,Minor,4
4VyU9Tg4drTj2mOUZHSK2u,Let's Hear It For The Boy,5jNGQ7VOU87x5402JjhTtd,Deniece Williams,5SQ28k8Esr8yY55ZKvgC5u,"['contemporary r&b', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",False,4:22,C,Major,4
7o9uu2GDtVDr9nsR7ZRN73,Time After Time,2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,1FvdZ1oizXwF9bxogujoF0,"['dance pop', 'new wave pop', 'permanent wave', 'soft rock']",False,4:01,C,Major,4
4sz1Ng2Cgidfqqiy0pNL6R,The Reflex,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,0jBIq5EY9zRBZJuCE9iuM1,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",False,4:27,C,Major,4
6sby78fghipoXHQLeeZFFH,When Doves Cry,5a2EaR3hamoenG9rDuVn8j,Prince,2umoqwMrmjBBPeaqgYu6J9,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",False,5:52,A,Minor,4
3m0y8qLoznUYi73SUBP8GI,Ghostbusters,0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,0epcJ1L57tp3SF30aKyeWa,['theme'],False,4:05,E,Major,4
3ErsOxqe2RmXkR65wkygDz,What's Love Got To Do With It,1zuJe6b1roixEKMOtyrEak,Tina Turner,7gVHUNPQr0AE2A0Yf5MjqR,['soft rock'],False,3:50,C♯/D♭,Major,4
1Qrdlkgg9I4J7r3P4kZNwr,Missing You,2TPyCsRoh2tjeZLTQ2ojlj,John Waite,65Uo74eW8L3zXUxSOlSm6H,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",False,4:29,B,Minor,4
6FMIVQPZg9cmMY8hPxAacD,Let's Go Crazy,5a2EaR3hamoenG9rDuVn8j,Prince And The Revolution,2umoqwMrmjBBPeaqgYu6J9,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",False,4:40,B,Major,4
6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,04giHQ9zptJUHUvtIyxL9Z,"['motown', 'soul']",False,4:22,C♯/D♭,Major,4
4JEylZNW8SbO4zUyfVrpb7,Caribbean Queen (No More Love On The Run),5IDs1CK15HegSAhGEbSYXo,Billy Ocean,7n4OT3zEZaEiyKKd6mFAhi,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",False,4:04,F,Major,4
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,5lpH0xAS4fVfLkACg9DAuM,Wham!,02f3y3NTsddjdUMoNiBppI,"['new romantic', 'new wave', 'new wave pop', 'soft rock']",False,3:51,C,Major,4
7o67roCVsFiCt7Cf0ZLOJq,Out Of Touch,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall John Oates,4tUyNf5dGXwY4TaMaxwhqF,"['album rock', 'classic rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",False,4:09,A,Minor,4
1ZPlNanZsJSPK5h9YZZFbZ,Like A Virgin,6tbjWDEIzxoDsBA1FuhfPW,Madonna,2IU9ftOgyRL2caQGWK1jjX,"['dance pop', 'pop']",False,3:38,D♯/E♭,Minor,4
1JLn8RhQzHz3qDqsChcmBl,I Want To Know What Love Is,6IRouO5mvvfcyxtPDKMYFN,Foreigner,4oQhDQDKMeI6IMlwpXt3j8,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",False,5:04,F♯/G♭,Major,4
5WDLRQ3VCdVrKw0njWe5E5,Careless Whisper,19ra5tSw0tWufvUp8GotLo,Wham! Featuring George Michael,0IJcpy0eM4o63J43qij68g,"['new wave pop', 'soft rock']",False,5:00,D,Minor,4
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,55vs7NT1KxcFjbMC4y202E,REO Speedwagon,35KafpmKh0nDLzBLV75MpR,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",False,4:54,A,Major,4
6fkvIT9KFKxO8poBeKfaEf,One More Night,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,1rVhockt4RAiZFaK3M3zPB,"['rock drums', 'soft rock']",False,4:48,D♯/E♭,Major,4
3Z2tPWiNiIpg8UMMoowHIk,We Are The World,7sF6m3PpW6G6m6J2gzzmzM,USA For Africa,2O6gXGWFJcNrLYAqDINrDa,['musical advocacy'],False,7:07,E,Major,4
6G7PVlifniapyhDCmWS2VM,Crazy For You,6tbjWDEIzxoDsBA1FuhfPW,Madonna,5MzwGwnO9gkh0z6Nl4FF8h,"['dance pop', 'pop']",False,3:45,A,Major,4
3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),6hN9F0iuULZYWXppob22Aj,Simple Minds,4YimfceN1R0nOS9CefIFhm,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock']",False,4:23,D,Major,4
5hXEcqQhEjfZdbIZLO8mf2,Everything She Wants,5lpH0xAS4fVfLkACg9DAuM,Wham!,02f3y3NTsddjdUMoNiBppI,"['new romantic', 'new wave', 'new wave pop', 'soft rock']",False,5:02,F♯/G♭,Minor,4
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,3myPwaMYjdwhtq0nFgeG6W,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",False,4:11,G,Major,4
7Ewz6bJ97vUqk5HdkvguFQ,Heaven,3Z02hBLubJxuFJfhacLSDc,Bryan Adams,2o2G49EPi4lua5zgxUKhLL,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",False,4:03,A,Minor,4
4qM461TqtpnP4GLRIXwEnW,Sussudio,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,1rVhockt4RAiZFaK3M3zPB,"['rock drums', 'soft rock']",False,4:23,F,Major,4
6I4snLrVOrJsLdd43isc27,A View To A Kill,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,4P6rgSkSEXFGrpTk9NZUAj,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",False,3:37,C♯/D♭,Major,4
0IpfTMKENGLJcULkMnU8Rb,Everytime You Go Away,6rqU9HQ57NYGBnBzbrY3a4,Paul Young,1Mc07d9wxKEWY7hYBLAMII,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",False,5:21,F,Major,4
2gQaQUhDCNGfBVXTvxAmXQ,Shout,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,7y7459SFZReE5Wec4hejv5,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",False,6:33,C,Major,4
2olVm1lHicpveMAo4AUDRB,The Power Of Love,7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,0u34k1ANjgZ47uQfG9yaLj,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",False,3:54,F,Major,4
1A2PWRltFrX8iB8IP3CUgo,St. Elmo's Fire (Man In Motion),3Z1tibPKhUYWCno0IYicCN,John Parr,70P9doc1EAqyb36gRmaPcU,['new wave pop'],False,4:11,A,Major,4
4yqtwO7MQIIXqoiRBPHAgR,Money For Nothing,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,7jvcSnCnugLcisBCNBm60s,"['album rock', 'classic rock', 'mellow gold', 'rock']",False,8:26,D,Minor,4
5PM96PMKMfD1lLX2lryUsG,Oh Sheila,6h29EZDlc2NTvmCUe4yoXV,Ready For The World,7J4vN1d089or6LJDdIQxdg,"['boy band', 'contemporary r&b', 'minneapolis sound', 'new jack swing']",False,4:00,C,Major,4
2WfaOiMkCvy7F5fcp2zZ8L,Take On Me,2jzc5TC5TVFLXQlBNiIUzE,a-ha,1ER3B6zev5JEAaqhnyyfbf,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",False,3:45,F♯/G♭,Minor,4
1lx8ddGT5wCD6W2xmLeRKG,Saving All My Love For You,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,2MH37enG6IPvNK5QFLyKes,"['dance pop', 'pop']",False,3:58,F♯/G♭,Minor,3
0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,1nLKZqTGA48v3I8dNFkvQt,"['motown', 'soul']",False,4:12,A♯/B♭,Minor,4
1biP5gM7Le8S3E7GJEKgXC,Miami Vice Theme,50zRydJXfkLzGIOj9mITfy,Jan Hammer,4nVDdldmLtm2yLSymEtGaD,['jazz fusion'],False,2:27,G,Major,4
6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,0kObWap02DEg9EAJ3PBxzf,Starship,0YCraVqAWvJHiBYP2AXgV6,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",False,4:56,F,Major,4
6DEFVerhYVJ6ZkPJiPl5Sm,Separate Lives,4lxfqrEsLX6N1N4OCSkILp,Phil Collins and Marilyn Martin,7yZHLfxqiGPbSQLrVJljah,"['rock drums', 'soft rock']",False,4:08,E,Major,4
78FHUZRbFDCG6VkRAQdFLm,Broken Wings,7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,682sQ449vmcJXS2AGIMrsl,"['album rock', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",False,5:43,C♯/D♭,Minor,4
17CPezzLWzvGfpZW6X8XT0,Say You; Say Me,3gMaNLQm7D9MornNILzdSl,Lionel Richie,5IvqScO5vIXQ2zrxtpCVHf,['soft rock'],False,4:01,G♯/A♭,Major,4
1OzrlK57iLTIjmbZC1ppWM,That's What Friends Are For,2JSjCHK79gdaiPWdKiNUNp,Dionne & Friends Featuring Elton John| Gladys Knight And Stevie Wonder,7IigfsyypJlb6NW6f9vSt7,"['adult standards', 'brill building pop', 'disco', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",False,4:15,C,Minor,4
5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,2MH37enG6IPvNK5QFLyKes,"['dance pop', 'pop']",False,4:35,F♯/G♭,Major,4
5BXj1QDRU77J1ngVavG1tI,Kyrie,7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,0qCccU99b8JabM1xPpWJKh,"['album rock', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",False,4:16,C,Major,4
0HzjKCZmFhwcO2vnnHpj9q,Sara,0kObWap02DEg9EAJ3PBxzf,Starship,0YCraVqAWvJHiBYP2AXgV6,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",False,4:52,A♯/B♭,Major,4
22wWxHGHRH8gZXNDXRgSqY,These Dreams,34jw2BbxjoYalTp8cJFCPv,Heart,0zM8rTVzPoT7SD4ZMds430,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",False,4:14,B,Major,4
0DfG1ltJnZyq4Tx3ZLL7ZU,Rock Me Amadeus,0hLd40hVpRDGENe4KGZLnW,Falco,4shdkbv0jIstZhSrpMR9wh,"['austropop', 'neue deutsche welle']",False,3:22,E,Minor,4
62LJFaYihsdVrrkgUOJC05,Kiss,5a2EaR3hamoenG9rDuVn8j,Prince And The Revolution,54DjkEN3wdCQgfCTZ9WjdB,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",False,3:46,G,Major,4
5izGeTxueiFX1UPFGohY9w,Addicted To Love,530Sdm7eqqzWBdDmILMgnu,Robert Palmer,73bPiJRwVPkE8dpyCikfFd,"['album rock', 'classic rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']",False,6:03,D,Major,4
2Di0qFNb7ATroCGB3q0Ka7,West End Girls,2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,47fRf3JwriMUPPzFjdvNS6,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",False,4:45,E,Minor,4
6yJxCltgtmGxIgKOS6ndnu,Greatest Love Of All,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,2MH37enG6IPvNK5QFLyKes,"['dance pop', 'pop']",False,4:51,A,Major,4
095MMFhB9qxPx2VsmvjnUs,Live To Tell,6tbjWDEIzxoDsBA1FuhfPW,Madonna,6fmnT17jc2Sc69q3nza1eD,"['dance pop', 'pop']",False,5:51,D,Minor,4
5HrVgmO1govSOrPUehW1VV,On My Own,0ty0xha1dbprYIUAQufkFn,Patti LaBelle & Michael McDonald,5wESpjGUZ1QKY2DziNM5fN,"['contemporary r&b', 'philly soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",False,4:50,F,Major,4
1mP8BJQBRZWjSQLVmxQEyG,There'll Be Sad Songs (To Make You Cry),5IDs1CK15HegSAhGEbSYXo,Billy Ocean,7oUQQI3USlnBTUeN6KXXoo,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",False,4:52,C,Major,4
1yg7fwwYmx9DQ2TdXUmfpJ,Holding Back The Years,1fa0cOhromAZdq2xRA4vv8,Simply Red,4pk3tltFMVlT06MLJfmWTT,"['british soul', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",False,4:29,A,Minor,4
0xpBr84T3FTm9j4D1MdPtk,Invisible Touch,3CkvROUTQ6nRi9yQOcsB50,Genesis,632b0oXuFpstA4DO2cUKdG,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",False,3:28,C,Major,4
4AUS8KNz7zX8XFu9L38GT0,Sledgehammer,7C4sUpWGlTy7IANjruj02I,Peter Gabriel,1vJ8rCzq6BJtKGz9Yf6oT3,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'permanent wave', 'progressive rock', 'rock', 'singer-songwriter', 'soft rock']",False,5:11,G♯/A♭,Major,4
1eyq8cjUQ2daFthW2PC2GM,"Glory Of Love (Theme From ""The Karate Kid Part II"")",5xWPOujQqd4wXyB08slZ9Z,Peter Cetera,1O2sEdKLsSHROEyYgUQmnb,['soft rock'],False,4:18,F,Major,4
6A8OnjnpShshNpcqWtZRjr,Papa Don't Preach,6tbjWDEIzxoDsBA1FuhfPW,Madonna,6fmnT17jc2Sc69q3nza1eD,"['dance pop', 'pop']",False,4:28,F,Minor,4
4ZExvJvQXPEeYzGU0N3THi,Higher Love,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,1VV4tdUYIjRlhKxu1gMw4d,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",False,5:51,F,Major,4
4XX1pFUkQOZTYp6Hb6a6Ae,Venus,3sc7iUG1Wwpwx7bHeZolgx,Bananarama,6CVuruIUWoYViZM97wgq9h,"['girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",False,3:49,A,Major,4
15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away (Love Theme From ""Top Gun"")",2aS6jYh7ysTL1ZUsHneNgM,Berlin,6K8iDZW8jPaoiqSzFFebJA,"['new romantic', 'new wave pop', 'synthpop']",False,4:15,F♯/G♭,Major,4
2cFl7utlqyZjCXN1G5nRvA,Stuck With You,7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,5L0vaNLbzgP8RIJqs1zamE,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",False,4:29,E,Minor,4
3mJ6pNcFM2CkykCYSREdKT,When I Think Of You,4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,7GWkceE5McMVfffd1RGL6Y,"['dance pop', 'r&b', 'urban contemporary']",False,3:55,A,Major,4
2A6yzRGMgSQCUapR2ptm6A,True Colors,2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,31TRqoVBTQi0lzlPLtvINn,"['dance pop', 'new wave pop', 'permanent wave', 'soft rock']",False,3:47,C,Major,4
4gpext9x0CbdD9NWaa4nDj,Amanda,29kkCKKGXheHuoO829FxWK,Boston,3ZjhhUHc4jFc6ZOTchjXsv,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",False,4:16,G,Major,4
1JQnfjrA01XFf6MVNMkQu2,Human,1aX2dmV8XoHYCOQRxjPESG,The Human League,6eDULzAgKI7kIWRSY9R6zy,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']",False,3:48,G♯/A♭,Major,4
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,58lV9VcRSjABbAbfWS6skp,Bon Jovi,0kBfgEilUFCMIQY5IOjG4t,"['glam metal', 'rock']",False,3:42,C,Minor,4
7zSDDsIlks515d0tZGM64x,The Next Time I Fall,5xWPOujQqd4wXyB08slZ9Z,Peter Cetera With Amy Grant,1O2sEdKLsSHROEyYgUQmnb,['soft rock'],False,3:46,G♯/A♭,Major,4
6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,7CwJ4VEWs7HV7MWQt9cgyk,Bruce Hornsby & The Range,243jhZJtyIZtEkrD6vhRLn,[],False,4:57,G,Major,4
1Jwc3ODLQxtbnS8M9TflSP,Walk Like An Egyptian,51l0uqRxGaczYr4271pVIC,The Bangles,4yaX6Gmlvo42PnGgBdhzGf,"['album rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'soft rock']",False,3:24,B,Major,4
7wQ9alB79WZb0F5gFLbxSh,Shake You Down,6zdcmro5vDQSUjeioajL2r,Gregory Abbott,0MYHBkw7zPuoZBF0irBFm3,[],False,4:05,B,Minor,4
2ys7ertrMVHK0z1oTj1Ujv,At This Moment,1QQBo7mfkehMjDfz1tj5Pq,Billy Vera & The Beaters,1vqufJEqbXT4kRJqskVLJr,[],False,4:21,F♯/G♭,Major,5
3kme5Qos8h04yrKxsgur79,Open Your Heart,6tbjWDEIzxoDsBA1FuhfPW,Madonna,43lok9zd7BW5CoYkXZs7S0,"['dance pop', 'pop']",False,3:49,F,Major,4
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,58lV9VcRSjABbAbfWS6skp,Bon Jovi,0kBfgEilUFCMIQY5IOjG4t,"['glam metal', 'rock']",False,4:09,C,Major,4
0huRoriGPIi0vSHFV2f3C9,Jacob's Ladder,7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,5L0vaNLbzgP8RIJqs1zamE,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",False,3:33,A♯/B♭,Major,4
28sxgM4sBLWbHq9KbOLuE8,Lean On Me,4kEAjV4pCBOkoowYYQydvO,Club Nouveau,46HDoGMBv2DLcBMch8gG0h,"['contemporary r&b', 'freestyle', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",False,5:57,C,Major,4
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,0kObWap02DEg9EAJ3PBxzf,Starship,3nCQjsOzTmnWM6gnjIaT8J,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",False,4:30,F♯/G♭,Major,4
2gJDyiRxxIglLXp545SPVL,I Knew You Were Waiting (For Me),7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin & George Michael,0RemO3TlI1NdaeWqdE4E9H,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul', 'vocal jazz']",False,4:00,A,Major,4
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,3cniTumSiUysiPWXapGx1i,Cutting Crew,3wCe8HjHk6QNGcf5D3jgW1,"['album rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",False,4:40,B,Minor,4
6ADSaE87h8Y3lccZlBJdXH,With Or Without You,51Blml2LZPmy7TTiAg47vQ,U2,5y6wlw1LnqFnQFruMeiwGU,"['irish rock', 'permanent wave', 'rock']",False,4:55,D,Major,4
1wEeNtO7z41aUqC80shxqK,You Keep Me Hangin' On,73a6pNH4YtLNgDbPQwXveo,Kim Wilde,7g47QK9nosKX9B2zdd8yTs,"['new romantic', 'new wave', 'new wave pop']",False,4:15,G,Minor,4
5ecomU85GzPgOJZ315oZ88,Always,2YdVmtVBpIrv0N6WiBzSqm,Atlantic Starr,1ciLacI1DyPsAWFW4fCE15,"['contemporary r&b', 'new jack swing', 'quiet storm']",False,4:46,C,Major,4
5VzqFMyPERPObMOzZdELuK,Head To Toe,1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa And Cult Jam,4wUtE8wSuDEyEHx5Pc6Rge,"['contemporary r&b', 'freestyle', 'new jack swing', 'quiet storm']",False,5:03,B,Minor,4
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance With Somebody (Who Loves Me),6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,5Vdzprr5cOqXQo44eHeV7t,"['dance pop', 'pop']",False,4:51,C♯/D♭,Major,4
54b8qPFqYqIndfdxiLApea,Alone,34jw2BbxjoYalTp8cJFCPv,Heart,56dfEbntfVTMCxjrjggL1e,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",False,3:38,C♯/D♭,Major,4
303oOLP2Jf6M4rke52qItM,"Shakedown (From ""Beverly Hills Cop II"")",485uL27bPomh29R4JmQehQ,Bob Seger,2gEoFIQznSHRBHApWGbX3j,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",False,4:01,D,Major,4
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,51Blml2LZPmy7TTiAg47vQ,U2,5y6wlw1LnqFnQFruMeiwGU,"['irish rock', 'permanent wave', 'rock']",False,4:37,C♯/D♭,Major,4
3G0NNqwQ1sqRpySr6soHlH,Who's That Girl,6tbjWDEIzxoDsBA1FuhfPW,Madonna,21vHnROXDZY51gJxsjTLXZ,"['dance pop', 'pop']",False,3:59,A,Minor,4
0uMMLry3hzWGn3q3loqMkm,La Bamba,6OWapcJm9xd55ci9CYbAuT,Los Lobos,0FPwLfwQWd91kV5rZTzMlZ,['roots rock'],False,2:54,C,Major,4
2fytePz8UsbUr8n33QBEcm,I Just Can't Stop Loving You,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson With Siedah Garrett,24TAupSNVWSAHL0R7n71vm,"['r&b', 'soul']",False,4:11,F,Major,4
19wadMw1A8XejDV4p5wMt1,Didn't We Almost Have It All,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,5Vdzprr5cOqXQo44eHeV7t,"['dance pop', 'pop']",False,5:05,A♯/B♭,Major,4
1qOU8KzFifXE9YrgjVwYvc,Here I Go Again,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,5drgoLSnXSDIhNK4ms3P7I,"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",False,4:35,G,Major,4
3zsyZzMZiKlFiiW1VnerX9,Lost In Emotion,1vgjN6nIPNKiiQGE9PtzTT,Lisa Lisa And Cult Jam,4wUtE8wSuDEyEHx5Pc6Rge,"['contemporary r&b', 'freestyle', 'new jack swing', 'quiet storm']",False,5:07,C,Major,4
5lWFrW5T3JtxVCLDb7etPu,Bad,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,24TAupSNVWSAHL0R7n71vm,"['r&b', 'soul']",False,4:07,G♯/A♭,Major,4
4uvjOKsp7mSjrDhWdkLPBY,I Think We're Alone Now,4C3uGP8vRDzxrhJxZiOjTe,Tiffany,0ORrRtBqjERyBBZWSsSw9C,"['new wave pop', 'soft rock']",False,3:48,G,Major,4
2LbkpJUH052AvFcNIgjHTO,Mony Mony,7lzordPuZEXxwt9aoVZYmG,Billy Idol,0XGgMqKNcQgd0i9YHFiPei,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",False,5:01,A♯/B♭,Minor,4
6W7ztLBiRzBN46ZaPAcQ0F,(I've Had) The Time Of My Life,1XE70WwxhnrXNAJYQQ9ygx,Bill Medley & Jennifer Warnes,0mtLFaQ3hL371jsNraRo9g,['soft rock'],False,4:50,F♯/G♭,Minor,4
3EvpaRZkKWxsgDIO2zMH7g,Heaven Is A Place On Earth,7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,34SBayfOPJb9ztyCTvS3no,"['new romantic', 'new wave pop', 'soft rock']",False,3:53,E,Major,4
0HEmnAUT8PHznIAAmVXqFJ,Faith,19ra5tSw0tWufvUp8GotLo,George Michael,34K1Kvskt9arWy8E1Gz3Lw,"['new wave pop', 'soft rock']",False,3:13,B,Major,4
4l2Edgdj4vla02GCh7YyAv,So Emotional,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,5Vdzprr5cOqXQo44eHeV7t,"['dance pop', 'pop']",False,4:36,B,Minor,4
