,Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL,Track URI
1450,1986-06-04,Live To Tell,Madonna,1,2,1,9,https://charts-static.billboard.com/img/1986/04/madonna-rq3-180x180.jpg,spotify:track:095MMFhB9qxPx2VsmvjnUs
1451,1986-06-11,On My Own,Patti LaBelle & Michael McDonald,1,2,1,13,https://charts-static.billboard.com/img/2017/05/patti-labelle-180x180.jpg,spotify:track:5HrVgmO1govSOrPUehW1VV
1452,1986-06-18,On My Own,Patti LaBelle & Michael McDonald,1,1,1,14,https://charts-static.billboard.com/img/2017/05/patti-labelle-180x180.jpg,spotify:track:5HrVgmO1govSOrPUehW1VV
1453,1986-06-25,On My Own,Patti LaBelle & Michael McDonald,1,1,1,15,https://charts-static.billboard.com/img/2017/05/patti-labelle-180x180.jpg,spotify:track:5HrVgmO1govSOrPUehW1VV
1454,1986-07-02,There'll Be Sad Songs (To Make You Cry),Billy Ocean,1,2,1,12,https://charts-static.billboard.com/img/1986/04/billy-ocean-vb4-180x180.jpg,spotify:track:1mP8BJQBRZWjSQLVmxQEyG
1455,1986-07-09,Holding Back The Years,Simply Red,1,2,1,15,https://charts-static.billboard.com/img/1986/03/simply-red-312-106x106.jpg,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ
1456,1986-07-16,Invisible Touch,Genesis,1,2,1,8,https://charts-static.billboard.com/img/1973/12/genesis-xtb-180x180.jpg,spotify:track:0xpBr84T3FTm9j4D1MdPtk
1457,1986-07-23,Sledgehammer,Peter Gabriel,1,2,1,12,https://charts-static.billboard.com/img/1977/03/peter-gabriel-0ik-180x180.jpg,spotify:track:4AUS8KNz7zX8XFu9L38GT0
1458,1986-07-30,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,1,5,1,9,https://charts-static.billboard.com/img/1986/06/peter-cetera-pay-180x180.jpg,spotify:track:1eyq8cjUQ2daFthW2PC2GM
1459,1986-08-06,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,1,1,1,10,https://charts-static.billboard.com/img/1986/06/peter-cetera-pay-180x180.jpg,spotify:track:1eyq8cjUQ2daFthW2PC2GM
1460,1986-08-13,Papa Don't Preach,Madonna,1,2,1,8,https://charts-static.billboard.com/img/1986/06/madonna-rq3-180x180.jpg,spotify:track:6A8OnjnpShshNpcqWtZRjr
1461,1986-08-20,Papa Don't Preach,Madonna,1,1,1,9,https://charts-static.billboard.com/img/1986/06/madonna-rq3-180x180.jpg,spotify:track:6A8OnjnpShshNpcqWtZRjr
1462,1986-08-27,Higher Love,Steve Winwood,1,2,1,12,https://charts-static.billboard.com/img/1986/06/steve-winwood-6hs-180x180.jpg,spotify:track:4ZExvJvQXPEeYzGU0N3THi
1463,1986-09-03,Venus,Bananarama,1,2,1,11,https://charts-static.billboard.com/img/1981/12/bananarama-4uq-180x180.jpg,spotify:track:4XX1pFUkQOZTYp6Hb6a6Ae
1464,1986-09-10,"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,1,2,1,13,https://charts-static.billboard.com/img/1986/06/berlin-2iy-106x106.jpg,spotify:track:15MJ5NThPjj6xhPcts8MiY
1465,1986-09-17,Stuck With You,Huey Lewis & The News,1,3,1,8,https://charts-static.billboard.com/img/1986/08/huey-lewis-the-news-iqy-106x106.jpg,spotify:track:2cFl7utlqyZjCXN1G5nRvA
1466,1986-09-24,Stuck With You,Huey Lewis & The News,1,1,1,9,https://charts-static.billboard.com/img/1986/08/huey-lewis-the-news-iqy-106x106.jpg,spotify:track:2cFl7utlqyZjCXN1G5nRvA
1467,1986-10-01,Stuck With You,Huey Lewis & The News,1,1,1,10,https://charts-static.billboard.com/img/1986/08/huey-lewis-the-news-iqy-106x106.jpg,spotify:track:2cFl7utlqyZjCXN1G5nRvA
1468,1986-10-08,When I Think Of You,Janet Jackson,1,3,1,10,https://charts-static.billboard.com/img/1986/08/janet-jackson-9z4-106x106.jpg,spotify:track:3mJ6pNcFM2CkykCYSREdKT
1469,1986-10-15,When I Think Of You,Janet Jackson,1,1,1,11,https://charts-static.billboard.com/img/1986/08/janet-jackson-9z4-106x106.jpg,spotify:track:3mJ6pNcFM2CkykCYSREdKT
1470,1986-10-22,True Colors,Cyndi Lauper,1,3,1,9,https://charts-static.billboard.com/img/1986/08/cyndi-lauper-wjs-180x180.jpg,spotify:track:2A6yzRGMgSQCUapR2ptm6A
1471,1986-10-29,True Colors,Cyndi Lauper,1,1,1,10,https://charts-static.billboard.com/img/1986/08/cyndi-lauper-wjs-180x180.jpg,spotify:track:2A6yzRGMgSQCUapR2ptm6A
1472,1986-11-05,Amanda,Boston,1,4,1,7,#,spotify:track:4gpext9x0CbdD9NWaa4nDj
1473,1986-11-12,Amanda,Boston,1,1,1,8,#,spotify:track:4gpext9x0CbdD9NWaa4nDj
1474,1986-11-19,Human,The Human League,1,2,1,11,https://charts-static.billboard.com/img/1986/09/the-human-league-ruv-180x180.jpg,spotify:track:1JQnfjrA01XFf6MVNMkQu2
1475,1986-11-26,You Give Love A Bad Name,Bon Jovi,1,4,1,13,https://charts-static.billboard.com/img/1984/02/bon-jovi-on5-180x180.jpg,spotify:track:0rmGAIH9LNJewFw7nKzZnc
1476,1986-12-03,The Next Time I Fall,Peter Cetera With Amy Grant,1,4,1,12,https://charts-static.billboard.com/img/1986/09/amy-grant-vzq-thenexttimeifall-5cm-180x180.jpg,spotify:track:7zSDDsIlks515d0tZGM64x
1477,1986-12-10,The Way It Is,Bruce Hornsby & The Range,1,4,1,13,https://charts-static.billboard.com/img/1986/06/bruce-hornsby-xoh-180x180.jpg,spotify:track:6V50MyHPGhEmwYu0Wdyf0t
1478,1986-12-17,Walk Like An Egyptian,The Bangles,1,2,1,13,https://charts-static.billboard.com/img/1986/09/the-bangles-2uo-walklikeanegyptian-urh-180x180.jpg,spotify:track:1Jwc3ODLQxtbnS8M9TflSP
1479,1986-12-24,Walk Like An Egyptian,The Bangles,1,1,1,14,https://charts-static.billboard.com/img/1986/09/the-bangles-2uo-walklikeanegyptian-urh-180x180.jpg,spotify:track:1Jwc3ODLQxtbnS8M9TflSP
1480,1986-12-31,Walk Like An Egyptian,The Bangles,1,1,1,15,https://charts-static.billboard.com/img/1986/09/the-bangles-2uo-walklikeanegyptian-urh-180x180.jpg,spotify:track:1Jwc3ODLQxtbnS8M9TflSP
1481,1987-01-07,Walk Like An Egyptian,The Bangles,1,1,1,16,https://charts-static.billboard.com/img/1986/09/the-bangles-2uo-walklikeanegyptian-urh-180x180.jpg,spotify:track:1Jwc3ODLQxtbnS8M9TflSP
1482,1987-01-14,Shake You Down,Gregory Abbott,1,3,1,14,https://charts-static.billboard.com/img/1986/08/gregory-abbott-hzq-91x91.jpg,spotify:track:7wQ9alB79WZb0F5gFLbxSh
1483,1987-01-21,At This Moment,Billy Vera & The Beaters,1,5,1,12,https://charts-static.billboard.com/img/1986/11/billy-vera-x76-106x106.jpg,spotify:track:2ys7ertrMVHK0z1oTj1Ujv
1484,1987-01-28,At This Moment,Billy Vera & The Beaters,1,1,1,13,https://charts-static.billboard.com/img/1986/11/billy-vera-x76-106x106.jpg,spotify:track:2ys7ertrMVHK0z1oTj1Ujv
1485,1987-02-04,Open Your Heart,Madonna,1,2,1,10,https://charts-static.billboard.com/img/1986/12/madonna-rq3-180x180.jpg,spotify:track:3kme5Qos8h04yrKxsgur79
1486,1987-02-11,Livin' On A Prayer,Bon Jovi,1,3,1,10,https://charts-static.billboard.com/img/1986/12/bon-jovi-on5-livin-on-a-prayer-xsz-180x180.jpg,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1487,1987-02-18,Livin' On A Prayer,Bon Jovi,1,1,1,11,https://charts-static.billboard.com/img/1986/12/bon-jovi-on5-livin-on-a-prayer-xsz-180x180.jpg,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1488,1987-02-25,Livin' On A Prayer,Bon Jovi,1,1,1,12,https://charts-static.billboard.com/img/1986/12/bon-jovi-on5-livin-on-a-prayer-xsz-180x180.jpg,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1489,1987-03-04,Livin' On A Prayer,Bon Jovi,1,1,1,13,https://charts-static.billboard.com/img/1986/12/bon-jovi-on5-livin-on-a-prayer-xsz-180x180.jpg,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
1490,1987-03-11,Jacob's Ladder,Huey Lewis & The News,1,2,1,9,https://charts-static.billboard.com/img/1987/01/huey-lewis-the-news-iqy-106x106.jpg,spotify:track:0huRoriGPIi0vSHFV2f3C9
1491,1987-03-18,Lean On Me,Club Nouveau,1,5,1,6,https://charts-static.billboard.com/img/1987/02/club-nouveau-txp-180x180.jpg,spotify:track:28sxgM4sBLWbHq9KbOLuE8
1492,1987-03-25,Lean On Me,Club Nouveau,1,1,1,7,https://charts-static.billboard.com/img/1987/02/club-nouveau-txp-180x180.jpg,spotify:track:28sxgM4sBLWbHq9KbOLuE8
1493,1987-04-01,Nothing's Gonna Stop Us Now,Starship,1,2,1,10,https://charts-static.billboard.com/img/1987/01/starship-3jp-nothings-gonna-stop-us-now-kwf-180x180.jpg,spotify:track:3X7uFMzJrEE0sxn62qd8Ch
1494,1987-04-08,Nothing's Gonna Stop Us Now,Starship,1,1,1,11,https://charts-static.billboard.com/img/1987/01/starship-3jp-nothings-gonna-stop-us-now-kwf-180x180.jpg,spotify:track:3X7uFMzJrEE0sxn62qd8Ch
1495,1987-04-15,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1,3,1,9,https://charts-static.billboard.com/img/1987/02/aretha-franklin-z73-180x180.jpg,spotify:track:2gJDyiRxxIglLXp545SPVL
1496,1987-04-22,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1,1,1,10,https://charts-static.billboard.com/img/1987/02/aretha-franklin-z73-180x180.jpg,spotify:track:2gJDyiRxxIglLXp545SPVL
1497,1987-04-29,(I Just) Died In Your Arms,Cutting Crew,1,5,1,9,https://charts-static.billboard.com/img/1987/03/cutting-crew-2ig-180x180.jpg,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm
1498,1987-05-06,(I Just) Died In Your Arms,Cutting Crew,1,1,1,10,https://charts-static.billboard.com/img/1987/03/cutting-crew-2ig-180x180.jpg,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm
1499,1987-05-13,With Or Without You,U2,1,3,1,9,https://charts-static.billboard.com/img/1987/03/u2-dqh-with-or-without-you-zhb-180x180.jpg,spotify:track:6ADSaE87h8Y3lccZlBJdXH
1500,1987-05-20,With Or Without You,U2,1,1,1,10,https://charts-static.billboard.com/img/1987/03/u2-dqh-with-or-without-you-zhb-180x180.jpg,spotify:track:6ADSaE87h8Y3lccZlBJdXH
1501,1987-05-27,With Or Without You,U2,1,1,1,11,https://charts-static.billboard.com/img/1987/03/u2-dqh-with-or-without-you-zhb-180x180.jpg,spotify:track:6ADSaE87h8Y3lccZlBJdXH
1502,1987-06-03,You Keep Me Hangin' On,Kim Wilde,1,2,1,11,https://charts-static.billboard.com/img/1987/03/kim-wilde-1sk-180x180.jpg,spotify:track:1wEeNtO7z41aUqC80shxqK
1503,1987-06-10,Always,Atlantic Starr,1,2,1,12,https://charts-static.billboard.com/img/1840/12/atlantic-starr-bgz-180x180.jpg,spotify:track:5ecomU85GzPgOJZ315oZ88
1504,1987-06-17,Head To Toe,Lisa Lisa And Cult Jam,1,3,1,11,#,spotify:track:5VzqFMyPERPObMOzZdELuK
1505,1987-06-24,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,1,3,1,7,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj
1506,1987-07-01,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,1,1,1,8,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj
1507,1987-07-08,Alone,Heart,1,2,1,9,https://charts-static.billboard.com/img/1987/05/heart-e11-alone-pdw-180x180.jpg,spotify:track:54b8qPFqYqIndfdxiLApea
1508,1987-07-15,Alone,Heart,1,1,1,10,https://charts-static.billboard.com/img/1987/05/heart-e11-alone-pdw-180x180.jpg,spotify:track:54b8qPFqYqIndfdxiLApea
1509,1987-07-22,Alone,Heart,1,1,1,11,https://charts-static.billboard.com/img/1987/05/heart-e11-alone-pdw-180x180.jpg,spotify:track:54b8qPFqYqIndfdxiLApea
1510,1987-07-29,"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,1,2,1,11,https://charts-static.billboard.com/img/1987/05/bob-seger-moj-180x180.jpg,spotify:track:303oOLP2Jf6M4rke52qItM
1511,1987-08-05,I Still Haven't Found What I'm Looking For,U2,1,2,1,9,https://charts-static.billboard.com/img/1987/03/u2-dqh-i-still-havent-found-what-im-looking-for-evl-180x180.jpg,spotify:track:6wpGqhRvJGNNXwWlPmkMyO
1512,1987-08-12,I Still Haven't Found What I'm Looking For,U2,1,1,1,10,https://charts-static.billboard.com/img/1987/03/u2-dqh-i-still-havent-found-what-im-looking-for-evl-180x180.jpg,spotify:track:6wpGqhRvJGNNXwWlPmkMyO
1513,1987-08-19,Who's That Girl,Madonna,1,2,1,7,https://charts-static.billboard.com/img/1982/11/madonna-mcq-180x180.jpg,spotify:track:3G0NNqwQ1sqRpySr6soHlH
1514,1987-08-26,La Bamba,Los Lobos,1,2,1,10,https://charts-static.billboard.com/img/1987/06/los-lobos-cvd-labamba-0wg-180x180.jpg,spotify:track:0uMMLry3hzWGn3q3loqMkm
1515,1987-09-02,La Bamba,Los Lobos,1,1,1,11,https://charts-static.billboard.com/img/1987/06/los-lobos-cvd-labamba-0wg-180x180.jpg,spotify:track:0uMMLry3hzWGn3q3loqMkm
1516,1987-09-09,La Bamba,Los Lobos,1,1,1,12,https://charts-static.billboard.com/img/1987/06/los-lobos-cvd-labamba-0wg-180x180.jpg,spotify:track:0uMMLry3hzWGn3q3loqMkm
1517,1987-09-16,I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett,1,2,1,7,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg,spotify:track:2fytePz8UsbUr8n33QBEcm
1518,1987-09-23,Didn't We Almost Have It All,Whitney Houston,1,2,1,9,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg,spotify:track:19wadMw1A8XejDV4p5wMt1
1519,1987-09-30,Didn't We Almost Have It All,Whitney Houston,1,1,1,10,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg,spotify:track:19wadMw1A8XejDV4p5wMt1
1520,1987-10-07,Here I Go Again,Whitesnake,1,2,1,15,https://charts-static.billboard.com/img/1987/07/whitesnake-u5s-here-i-go-again-4uz-180x180.jpg,spotify:track:1qOU8KzFifXE9YrgjVwYvc
1521,1987-10-14,Lost In Emotion,Lisa Lisa And Cult Jam,1,2,1,12,#,spotify:track:3zsyZzMZiKlFiiW1VnerX9
1522,1987-10-21,Bad,Michael Jackson,1,4,1,6,https://charts-static.billboard.com/img/1987/09/michael-jackson-52j-bad-hh4-180x180.jpg,spotify:track:5lWFrW5T3JtxVCLDb7etPu
1523,1987-10-28,Bad,Michael Jackson,1,1,1,7,https://charts-static.billboard.com/img/1987/09/michael-jackson-52j-bad-hh4-180x180.jpg,spotify:track:5lWFrW5T3JtxVCLDb7etPu
1524,1987-11-04,I Think We're Alone Now,Tiffany,1,3,1,11,https://charts-static.billboard.com/img/1987/08/tiffany-lr8-i-think-were-alone-now-dz7-180x180.jpg,spotify:track:4uvjOKsp7mSjrDhWdkLPBY
1525,1987-11-11,I Think We're Alone Now,Tiffany,1,1,1,12,https://charts-static.billboard.com/img/1987/08/tiffany-lr8-i-think-were-alone-now-dz7-180x180.jpg,spotify:track:4uvjOKsp7mSjrDhWdkLPBY
1526,1987-11-18,Mony Mony,Billy Idol,1,2,1,12,https://charts-static.billboard.com/img/1981/09/billy-idol-fzp-180x180.jpg,spotify:track:2LbkpJUH052AvFcNIgjHTO
1527,1987-11-25,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,1,2,1,10,https://charts-static.billboard.com/img/1987/08/bill-medley-9cw-ivehadthetimeofmylife-8vd-180x180.jpg,spotify:track:6W7ztLBiRzBN46ZaPAcQ0F
1528,1987-12-02,Heaven Is A Place On Earth,Belinda Carlisle,1,2,1,11,https://charts-static.billboard.com/img/1986/05/belinda-carlisle-jf9-180x180.jpg,spotify:track:3EvpaRZkKWxsgDIO2zMH7g
1529,1987-12-09,Faith,George Michael,1,3,1,8,https://charts-static.billboard.com/img/1987/10/george-michael-0c7-faith-tul-180x180.jpg,spotify:track:0HEmnAUT8PHznIAAmVXqFJ
1530,1987-12-16,Faith,George Michael,1,1,1,9,https://charts-static.billboard.com/img/1987/10/george-michael-0c7-faith-tul-180x180.jpg,spotify:track:0HEmnAUT8PHznIAAmVXqFJ
1531,1987-12-23,Faith,George Michael,1,1,1,10,https://charts-static.billboard.com/img/1987/10/george-michael-0c7-faith-tul-180x180.jpg,spotify:track:0HEmnAUT8PHznIAAmVXqFJ
1532,1987-12-30,Faith,George Michael,1,1,1,11,https://charts-static.billboard.com/img/1987/10/george-michael-0c7-faith-tul-180x180.jpg,spotify:track:0HEmnAUT8PHznIAAmVXqFJ
1533,1988-01-06,So Emotional,Whitney Houston,1,2,1,11,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg,spotify:track:4l2Edgdj4vla02GCh7YyAv
1534,1988-01-13,Got My Mind Set On You,George Harrison,1,2,1,13,https://charts-static.billboard.com/img/1987/10/george-harrison-rre-106x106.jpg,spotify:track:4wswaG5vmNINMZcVBsAyBP
1535,1988-01-20,The Way You Make Me Feel,Michael Jackson,1,3,1,10,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg,spotify:track:76HKOVWqsEg26SECtmw7Rz
1536,1988-01-27,Need You Tonight,INXS,1,2,1,15,https://charts-static.billboard.com/img/1987/10/inxs-ktt-need-you-tonight-uk2-180x180.jpg,spotify:track:5eU8qMd0TpaLqTGDZJaLDs
1537,1988-02-03,Could've Been,Tiffany,1,2,1,11,https://charts-static.billboard.com/img/1987/11/tiffany-qt6-180x180.jpg,spotify:track:1xvGuRbLxTkpb5UdUG7HME
1538,1988-02-10,Could've Been,Tiffany,1,1,1,12,https://charts-static.billboard.com/img/1987/11/tiffany-qt6-180x180.jpg,spotify:track:1xvGuRbLxTkpb5UdUG7HME
1539,1988-02-17,Seasons Change,Expose,1,2,1,13,#,spotify:track:4b2qn7YRQkVAsbC8pWa7yn
1540,1988-02-24,Father Figure,George Michael,1,4,1,7,https://charts-static.billboard.com/img/1988/01/george-michael-r9n-father-figure-iwr-180x180.jpg,spotify:track:0L0T4tMAaGqLgIVj1MOj9t
1541,1988-03-02,Father Figure,George Michael,1,1,1,8,https://charts-static.billboard.com/img/1988/01/george-michael-r9n-father-figure-iwr-180x180.jpg,spotify:track:0L0T4tMAaGqLgIVj1MOj9t
1542,1988-03-09,Never Gonna Give You Up,Rick Astley,1,2,1,13,https://charts-static.billboard.com/img/1987/11/rick-astley-631-never-gonna-give-you-up-6ij-180x180.jpg,spotify:track:4PTG3Z6ehGkBFwjybzWkR8
1543,1988-03-16,Never Gonna Give You Up,Rick Astley,1,1,1,14,https://charts-static.billboard.com/img/1987/11/rick-astley-631-never-gonna-give-you-up-6ij-180x180.jpg,spotify:track:4PTG3Z6ehGkBFwjybzWkR8
1544,1988-03-23,Man In The Mirror,Michael Jackson,1,4,1,8,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg,spotify:track:1kiNatIrwDusOZfR29W0LJ
1545,1988-03-30,Man In The Mirror,Michael Jackson,1,1,1,9,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg,spotify:track:1kiNatIrwDusOZfR29W0LJ
1546,1988-04-06,Get Outta My Dreams; Get Into My Car,Billy Ocean,1,3,1,9,https://charts-static.billboard.com/img/1988/02/billy-ocean-vb4-180x180.jpg,spotify:track:2D4D3hiOf5U0W6SvJoCQph
1547,1988-04-13,Get Outta My Dreams; Get Into My Car,Billy Ocean,1,1,1,10,https://charts-static.billboard.com/img/1988/02/billy-ocean-vb4-180x180.jpg,spotify:track:2D4D3hiOf5U0W6SvJoCQph
1548,1988-04-20,Where Do Broken Hearts Go,Whitney Houston,1,3,1,9,https://charts-static.billboard.com/img/1988/02/whitney-houston-u3i-wheredobrokenheartsgo-avh-180x180.jpg,spotify:track:7tLtIZclwLWk54PFAyDv5T
1549,1988-04-27,Where Do Broken Hearts Go,Whitney Houston,1,1,1,10,https://charts-static.billboard.com/img/1988/02/whitney-houston-u3i-wheredobrokenheartsgo-avh-180x180.jpg,spotify:track:7tLtIZclwLWk54PFAyDv5T
1550,1988-05-04,Wishing Well,Terence Trent D'Arby,1,2,1,17,https://charts-static.billboard.com/img/1988/01/terence-trent-darby-m1w-180x180.jpg,spotify:track:2bvzxeD1hPWEYotw40Euq9
1551,1988-05-11,Anything For You,Gloria Estefan & Miami Sound Machine,1,2,1,10,https://charts-static.billboard.com/img/1984/07/gloria-estefan-qxu-180x180.jpg,spotify:track:3EIodfe9XNJJCq9dIYg3ng
1552,1988-05-18,Anything For You,Gloria Estefan & Miami Sound Machine,1,1,1,11,https://charts-static.billboard.com/img/1984/07/gloria-estefan-qxu-180x180.jpg,spotify:track:3EIodfe9XNJJCq9dIYg3ng
1553,1988-05-25,One More Try,George Michael,1,2,1,7,https://charts-static.billboard.com/img/1988/04/george-michael-r9n-one-more-try-mau-180x180.jpg,spotify:track:5932kbyNt445gDTT2chRUS
1554,1988-06-01,One More Try,George Michael,1,1,1,8,https://charts-static.billboard.com/img/1988/04/george-michael-r9n-one-more-try-mau-180x180.jpg,spotify:track:5932kbyNt445gDTT2chRUS
1555,1988-06-08,One More Try,George Michael,1,1,1,9,https://charts-static.billboard.com/img/1988/04/george-michael-r9n-one-more-try-mau-180x180.jpg,spotify:track:5932kbyNt445gDTT2chRUS
1556,1988-06-15,Together Forever,Rick Astley,1,2,1,10,https://charts-static.billboard.com/img/1988/04/rick-astley-opu-106x106.jpg,spotify:track:00isIFJWVpXIQ8HkGICSQp
1557,1988-06-22,Foolish Beat,Debbie Gibson,1,3,1,10,https://charts-static.billboard.com/img/1987/01/debbie-gibson-tv3-180x180.jpg,spotify:track:0KhiesN7gLBPEQhKsBmrI1
1558,1988-06-29,Dirty Diana,Michael Jackson,1,2,1,9,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg,spotify:track:6JZYMxvcoeLD4IifJPvDux
1559,1988-07-06,The Flame,Cheap Trick,1,3,1,14,https://charts-static.billboard.com/img/1977/09/cheap-trick-ovr-180x180.jpg,spotify:track:528CAH5pTLq86oZ52fHifA
1560,1988-07-13,The Flame,Cheap Trick,1,1,1,15,https://charts-static.billboard.com/img/1977/09/cheap-trick-ovr-180x180.jpg,spotify:track:528CAH5pTLq86oZ52fHifA
1561,1988-07-20,Hold On To The Nights,Richard Marx,1,5,1,10,https://charts-static.billboard.com/img/1987/05/richard-marx-hz3-180x180.jpg,spotify:track:3F2YXxSOC9dPmxXdrh6mYl
1562,1988-07-27,Roll With It,Steve Winwood,1,4,1,8,https://charts-static.billboard.com/img/1988/06/steve-winwood-6hs-180x180.jpg,spotify:track:2QlPByrmEO9XciNBXCrawR
1563,1988-08-03,Roll With It,Steve Winwood,1,1,1,9,https://charts-static.billboard.com/img/1988/06/steve-winwood-6hs-180x180.jpg,spotify:track:2QlPByrmEO9XciNBXCrawR
1564,1988-08-10,Roll With It,Steve Winwood,1,1,1,10,https://charts-static.billboard.com/img/1988/06/steve-winwood-6hs-180x180.jpg,spotify:track:2QlPByrmEO9XciNBXCrawR
1565,1988-08-17,Roll With It,Steve Winwood,1,1,1,11,https://charts-static.billboard.com/img/1988/06/steve-winwood-6hs-180x180.jpg,spotify:track:2QlPByrmEO9XciNBXCrawR
1566,1988-08-24,Monkey,George Michael,1,2,1,8,https://charts-static.billboard.com/img/1988/07/george-michael-r9n-180x180.jpg,spotify:track:2nzPzkGP9QSZ1lqvXTfyzT
1567,1988-08-31,Monkey,George Michael,1,1,1,9,https://charts-static.billboard.com/img/1988/07/george-michael-r9n-180x180.jpg,spotify:track:2nzPzkGP9QSZ1lqvXTfyzT
1568,1988-09-07,Sweet Child O' Mine,Guns N' Roses,1,2,1,12,https://charts-static.billboard.com/img/1988/06/guns-n-roses-tp2-sweet-child-o-mine-ju9-180x180.jpg,spotify:track:7snQQk1zcKl8gZ92AnueZW
1569,1988-09-14,Sweet Child O' Mine,Guns N' Roses,1,1,1,13,https://charts-static.billboard.com/img/1988/06/guns-n-roses-tp2-sweet-child-o-mine-ju9-180x180.jpg,spotify:track:7snQQk1zcKl8gZ92AnueZW
1570,1988-09-21,"Don't Worry; Be Happy (From ""Cocktail"")",Bobby McFerrin,1,4,1,9,https://charts-static.billboard.com/img/1988/07/bobby-mcferrin-w6y-dont-worry-be-happy-from-cocktail-6sz-180x180.jpg,spotify:track:4hObp5bmIJ3PP3cKA9K9GY
1571,1988-09-28,"Don't Worry; Be Happy (From ""Cocktail"")",Bobby McFerrin,1,1,1,10,https://charts-static.billboard.com/img/1988/07/bobby-mcferrin-w6y-dont-worry-be-happy-from-cocktail-6sz-180x180.jpg,spotify:track:4hObp5bmIJ3PP3cKA9K9GY
1572,1988-10-05,Love Bites,Def Leppard,1,2,1,9,https://charts-static.billboard.com/img/1988/08/def-leppard-3qx-106x106.jpg,spotify:track:3Dfy8YIxq89i84t108TvMi
1573,1988-10-12,Red Red Wine,UB40,1,2,1,25,https://charts-static.billboard.com/img/2016/12/ub40-180x180.jpg,spotify:track:4uOKFydzAejjSFqYbv1XPt
1574,1988-10-19,Groovy Kind Of Love,Phil Collins,1,3,1,8,https://charts-static.billboard.com/img/1981/03/phil-collins-gz3-180x180.jpg,spotify:track:3BSi5qoJGLab7rn7zfmTPA
1575,1988-10-26,Groovy Kind Of Love,Phil Collins,1,1,1,9,https://charts-static.billboard.com/img/1981/03/phil-collins-gz3-180x180.jpg,spotify:track:3BSi5qoJGLab7rn7zfmTPA
1576,1988-11-02,"Kokomo (From""Cocktail"" )",The Beach Boys,1,2,1,10,https://charts-static.billboard.com/img/1988/07/the-beach-boys-7ax-180x180.jpg,spotify:track:5qHYXcVvc9xsFB2uH7GpMN
1577,1988-11-09,Wild; Wild West,The Escape Club,1,2,1,13,https://charts-static.billboard.com/img/1988/08/the-escape-club-lsz-180x180.jpg,spotify:track:4Qn1QhHhUT01LfpBnC7xnf
1578,1988-11-16,Bad Medicine,Bon Jovi,1,4,1,9,https://charts-static.billboard.com/img/1988/09/bon-jovi-on5-bad-medicine-jsh-180x180.jpg,spotify:track:72hcFp4tYkd3dbNA9dZ3Pv
1579,1988-11-23,Bad Medicine,Bon Jovi,1,1,1,10,https://charts-static.billboard.com/img/1988/09/bon-jovi-on5-bad-medicine-jsh-180x180.jpg,spotify:track:72hcFp4tYkd3dbNA9dZ3Pv
1580,1988-11-30,Baby; I Love Your Way/Freebird Medley,Will To Power,1,2,1,13,https://charts-static.billboard.com/img/1988/09/will-to-power-uz5-180x180.jpg,spotify:track:7zMMs6D2XAx1kPlM2ibFc8
1581,1988-12-07,Look Away,Chicago,1,2,1,12,https://charts-static.billboard.com/img/1969/05/chicago-9pj-180x180.jpg,spotify:track:2dEVFDQ9Z9Gyl73yhoKl65
1582,1988-12-14,Look Away,Chicago,1,1,1,13,https://charts-static.billboard.com/img/1969/05/chicago-9pj-180x180.jpg,spotify:track:2dEVFDQ9Z9Gyl73yhoKl65
